timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1540821095761875000,-0.14365136623382568,-0.19153514504432678,9.701254844665527,-0.008522115647792816,-0.006391586735844612,-0.00532632227987051
1540821095763874000,-0.14365136623382568,-0.2250538021326065,9.691679000854492,-0.00532632227987051,-0.002130528911948204,-0.002130528911948204
1540821095765874000,-0.12928622961044312,-0.2250538021326065,9.763504028320312,-0.004261057823896408,-0.001065264455974102,0.002130528911948204
1540821095767874000,-0.12928622961044312,-0.2250538021326065,9.763504028320312,-0.004261057823896408,-0.001065264455974102,0.002130528911948204
1540821095769874000,-0.12928622961044312,-0.25857245922088623,9.77786922454834,-0.004261057823896408,-0.001065264455974102,-0.006391586735844612
1540821095771874000,-0.1388629823923111,-0.24899569153785706,9.830541610717773,-0.004261057823896408,-0.002130528911948204,-0.00532632227987051
1540821095773876000,-0.1388629823923111,-0.20111191272735596,9.753927230834961,-0.008522115647792816,-0.004261057823896408,-0.003195793367922306
1540821095775872000,-0.1340745985507965,-0.1771700084209442,9.758715629577637,-0.00532632227987051,-0.00532632227987051,-0.002130528911948204
1540821095777873000,-0.1340745985507965,-0.20590028166770935,9.710831642150879,-0.007456851191818714,-0.007456851191818714,-0.003195793367922306
1540821095779874000,-0.1771700084209442,-0.20590028166770935,9.753927230834961,-0.01065264455974102,-0.00532632227987051,-0.00532632227987051
1540821095781878000,-0.09576757252216339,-0.1867467761039734,9.734773635864258,-0.008522115647792816,-0.0,-0.006391586735844612
1540821095783875000,-0.10534433275461197,-0.20590028166770935,9.715620040893555,-0.006391586735844612,-0.0,-0.00532632227987051
1540821095785875000,-0.10534433275461197,-0.1771700084209442,9.782657623291016,-0.002130528911948204,-0.003195793367922306,-0.002130528911948204
1540821095787871000,-0.11013270914554596,-0.19632352888584137,9.725196838378906,0.0,-0.002130528911948204,-0.003195793367922306
1540821095789887000,-0.10055595636367798,-0.2346305549144745,9.820964813232422,-0.003195793367922306,-0.002130528911948204,-0.00532632227987051
1540821095791877000,-0.11970946937799454,-0.2346305549144745,9.768292427062988,-0.003195793367922306,-0.00532632227987051,-0.004261057823896408
1540821095793875000,-0.11013270914554596,-0.24420730769634247,9.782657623291016,-0.006391586735844612,-0.003195793367922306,-0.004261057823896408
1540821095795874000,-0.1388629823923111,-0.2346305549144745,9.81138801574707,-0.008522115647792816,-0.001065264455974102,-0.003195793367922306
1540821095797877000,-0.12449784576892853,-0.20111191272735596,9.758715629577637,-0.007456851191818714,-0.004261057823896408,-0.002130528911948204
1540821095799877000,-0.16280487179756165,-0.2346305549144745,9.773080825805664,-0.00532632227987051,-0.003195793367922306,-0.003195793367922306
1540821095801875000,-0.11013270914554596,-0.19632352888584137,9.753927230834961,-0.002130528911948204,-0.0,-0.004261057823896408
1540821095803875000,-0.12928622961044312,-0.21547704935073853,9.706043243408203,-0.007456851191818714,0.001065264455974102,-0.002130528911948204
1540821095805872000,-0.14365136623382568,-0.24420730769634247,9.768292427062988,-0.006391586735844612,-0.001065264455974102,-0.003195793367922306
1540821095807871000,-0.10534433275461197,-0.20111191272735596,9.734773635864258,-0.002130528911948204,-0.0,-0.00532632227987051
1540821095809870000,-0.11013270914554596,-0.2250538021326065,9.787446022033691,-0.006391586735844612,0.001065264455974102,-0.006391586735844612
1540821095811871000,-0.14843973517417908,-0.1867467761039734,9.773080825805664,-0.003195793367922306,-0.001065264455974102,-0.00532632227987051
1540821095813871000,-0.11492109298706055,-0.20590028166770935,9.797022819519043,-0.00532632227987051,-0.003195793367922306,-0.00532632227987051
1540821095815870000,-0.10534433275461197,-0.2346305549144745,9.725196838378906,-0.003195793367922306,-0.003195793367922306,-0.00532632227987051
1540821095817870000,-0.14843973517417908,-0.1867467761039734,9.706043243408203,-0.008522115647792816,-0.003195793367922306,-0.003195793367922306
1540821095819869000,-0.14365136623382568,-0.2298421859741211,9.768292427062988,-0.007456851191818714,-0.002130528911948204,-0.00532632227987051
1540821095821870000,-0.09576757252216339,-0.20590028166770935,9.739562034606934,-0.004261057823896408,-0.001065264455974102,-0.004261057823896408
1540821095823894000,-0.11013270914554596,-0.19153514504432678,9.763504028320312,-0.007456851191818714,-0.003195793367922306,-0.003195793367922306
1540821095825871000,-0.1340745985507965,-0.25378406047821045,9.729985237121582,-0.008522115647792816,-0.001065264455974102,-0.002130528911948204
1540821095827871000,-0.14843973517417908,-0.23941893875598907,9.768292427062988,-0.002130528911948204,-0.002130528911948204,-0.004261057823896408
1540821095829872000,-0.14843973517417908,-0.2250538021326065,9.729985237121582,-0.006391586735844612,-0.003195793367922306,-0.007456851191818714
1540821095831878000,-0.12449784576892853,-0.16759325563907623,9.758715629577637,-0.006391586735844612,-0.004261057823896408,-0.004261057823896408
1540821095833871000,-0.11013270914554596,-0.21068866550922394,9.773080825805664,-0.004261057823896408,-0.006391586735844612,-0.004261057823896408
1540821095835873000,-0.11970946937799454,-0.2250538021326065,9.749138832092285,-0.00532632227987051,-0.00532632227987051,-0.00532632227987051
1540821095837872000,-0.14365136623382568,-0.19632352888584137,9.753927230834961,-0.004261057823896408,-0.00532632227987051,-0.001065264455974102
1540821095839894000,-0.14843973517417908,-0.1867467761039734,9.792234420776367,-0.006391586735844612,-0.00532632227987051,-0.003195793367922306
1540821095841878000,-0.15322811901569366,-0.2346305549144745,9.72040843963623,-0.008522115647792816,-0.004261057823896408,-0.002130528911948204
1540821095843875000,-0.12449784576892853,-0.2346305549144745,9.677313804626465,-0.002130528911948204,-0.002130528911948204,-0.002130528911948204
1540821095845876000,-0.12928622961044312,-0.1771700084209442,9.74435043334961,-0.003195793367922306,-0.002130528911948204,-0.004261057823896408
1540821095847873000,-0.12928622961044312,-0.23941893875598907,9.758715629577637,-0.00532632227987051,-0.002130528911948204,-0.004261057823896408
1540821095849871000,-0.11492109298706055,-0.20590028166770935,9.782657623291016,-0.001065264455974102,-0.003195793367922306,-0.002130528911948204
1540821095851873000,-0.12928622961044312,-0.21547704935073853,9.77786922454834,-0.004261057823896408,-0.003195793367922306,-0.003195793367922306
1540821095853872000,-0.1340745985507965,-0.1819583922624588,9.72040843963623,-0.006391586735844612,-0.004261057823896408,-0.00532632227987051
1540821095855872000,-0.15322811901569366,-0.19153514504432678,9.797022819519043,-0.003195793367922306,-0.001065264455974102,-0.004261057823896408
1540821095857871000,-0.09576757252216339,-0.19153514504432678,9.739562034606934,-0.006391586735844612,-0.003195793367922306,-0.003195793367922306
1540821095859875000,-0.12449784576892853,-0.2250538021326065,9.701254844665527,-0.006391586735844612,-0.003195793367922306,-0.003195793367922306
1540821095861873000,-0.11970946937799454,-0.19153514504432678,9.739562034606934,-0.00532632227987051,-0.001065264455974102,-0.004261057823896408
1540821095863875000,-0.11970946937799454,-0.19632352888584137,9.729985237121582,-0.006391586735844612,-0.003195793367922306,-0.003195793367922306
1540821095865872000,-0.1340745985507965,-0.1819583922624588,9.74435043334961,-0.00532632227987051,-0.002130528911948204,0.001065264455974102
1540821095867875000,-0.12928622961044312,-0.20111191272735596,9.753927230834961,-0.002130528911948204,-0.003195793367922306,-0.001065264455974102
1540821095869874000,-0.1340745985507965,-0.21068866550922394,9.820964813232422,-0.004261057823896408,-0.004261057823896408,-0.00532632227987051
1540821095871874000,-0.11970946937799454,-0.20590028166770935,9.768292427062988,-0.004261057823896408,-0.002130528911948204,-0.002130528911948204
1540821095873874000,-0.1340745985507965,-0.25857245922088623,9.749138832092285,-0.00532632227987051,-0.004261057823896408,-0.002130528911948204
1540821095875872000,-0.1340745985507965,-0.25857245922088623,9.749138832092285,-0.00532632227987051,-0.004261057823896408,-0.002130528911948204
1540821095877875000,-0.14365136623382568,-0.20590028166770935,9.749138832092285,-0.008522115647792816,-0.004261057823896408,-0.001065264455974102
1540821095879875000,-0.12928622961044312,-0.21547704935073853,9.739562034606934,-0.002130528911948204,-0.00532632227987051,-0.002130528911948204
1540821095881874000,-0.1340745985507965,-0.20111191272735596,9.74435043334961,-0.00532632227987051,-0.004261057823896408,-0.002130528911948204
1540821095883877000,-0.11492109298706055,-0.24420730769634247,9.729985237121582,-0.007456851191818714,-0.004261057823896408,-0.004261057823896408
1540821095885872000,-0.14843973517417908,-0.25857245922088623,9.753927230834961,-0.004261057823896408,-0.002130528911948204,-0.003195793367922306
1540821095887872000,-0.11013270914554596,-0.23941893875598907,9.753927230834961,-0.003195793367922306,-0.002130528911948204,-0.002130528911948204
1540821095889870000,-0.11970946937799454,-0.23941893875598907,9.81138801574707,-0.00532632227987051,-0.003195793367922306,-0.006391586735844612
1540821095891882000,-0.12928622961044312,-0.20111191272735596,9.729985237121582,-0.006391586735844612,-0.00532632227987051,-0.004261057823896408
1540821095893874000,-0.12449784576892853,-0.2298421859741211,9.77786922454834,-0.004261057823896408,-0.00532632227987051,-0.003195793367922306
1540821095895873000,-0.15322811901569366,-0.2346305549144745,9.74435043334961,-0.003195793367922306,-0.004261057823896408,-0.003195793367922306
1540821095897874000,-0.12449784576892853,-0.21068866550922394,9.734773635864258,-0.007456851191818714,-0.00532632227987051,-0.00532632227987051
1540821095899873000,-0.16280487179756165,-0.20590028166770935,9.749138832092285,-0.009587380103766918,-0.003195793367922306,-0.0
1540821095901875000,-0.1819583922624588,-0.20111191272735596,9.739562034606934,-0.009587380103766918,-0.003195793367922306,-0.004261057823896408
1540821095903873000,-0.11013270914554596,-0.16280487179756165,9.715620040893555,-0.008522115647792816,-0.003195793367922306,-0.003195793367922306
1540821095905874000,-0.10534433275461197,-0.21547704935073853,9.806599617004395,-0.00532632227987051,-0.003195793367922306,-0.00532632227987051
1540821095907874000,-0.12928622961044312,-0.20590028166770935,9.797022819519043,-0.004261057823896408,-0.003195793367922306,-0.003195793367922306
1540821095909874000,-0.11492109298706055,-0.21068866550922394,9.792234420776367,-0.003195793367922306,-0.003195793367922306,-0.004261057823896408
1540821095911876000,-0.12449784576892853,-0.25378406047821045,9.816176414489746,-0.00532632227987051,-0.002130528911948204,-0.003195793367922306
1540821095913873000,-0.14365136623382568,-0.20111191272735596,9.758715629577637,-0.006391586735844612,-0.001065264455974102,-0.004261057823896408
1540821095915873000,-0.16759325563907623,-0.19153514504432678,9.773080825805664,-0.007456851191818714,-0.001065264455974102,-0.006391586735844612
1540821095917873000,-0.10534433275461197,-0.2346305549144745,9.749138832092285,-0.006391586735844612,-0.002130528911948204,-0.006391586735844612
1540821095919872000,-0.16280487179756165,-0.21068866550922394,9.72040843963623,-0.007456851191818714,-0.00532632227987051,-0.003195793367922306
1540821095921872000,-0.1340745985507965,-0.20590028166770935,9.768292427062988,-0.007456851191818714,-0.00532632227987051,-0.0
1540821095923873000,-0.1388629823923111,-0.15801650285720825,9.715620040893555,-0.003195793367922306,-0.004261057823896408,0.001065264455974102
1540821095925873000,-0.14365136623382568,-0.1867467761039734,9.763504028320312,-0.001065264455974102,-0.004261057823896408,-0.001065264455974102
1540821095927874000,-0.12928622961044312,-0.21547704935073853,9.773080825805664,-0.001065264455974102,-0.004261057823896408,-0.001065264455974102
1540821095929876000,-0.15322811901569366,-0.2298421859741211,9.753927230834961,-0.003195793367922306,-0.002130528911948204,-0.004261057823896408
1540821095931875000,-0.11013270914554596,-0.19632352888584137,9.83533000946045,-0.008522115647792816,-0.0,-0.003195793367922306
1540821095933886000,-0.14365136623382568,-0.20590028166770935,9.83533000946045,-0.008522115647792816,-0.006391586735844612,-0.006391586735844612
1540821095935875000,-0.1388629823923111,-0.21547704935073853,9.758715629577637,-0.01065264455974102,-0.006391586735844612,-0.00532632227987051
1540821095937873000,-0.1388629823923111,-0.22026541829109192,9.787446022033691,-0.00532632227987051,-0.004261057823896408,-0.003195793367922306
1540821095939878000,-0.1388629823923111,-0.22026541829109192,9.787446022033691,-0.00532632227987051,-0.004261057823896408,-0.003195793367922306
1540821095941870000,-0.11013270914554596,-0.20111191272735596,9.715620040893555,-0.01065264455974102,-0.004261057823896408,-0.007456851191818714
1540821095943872000,-0.1340745985507965,-0.2250538021326065,9.749138832092285,-0.007456851191818714,-0.00532632227987051,-0.003195793367922306
1540821095945870000,-0.1819583922624588,-0.23941893875598907,9.715620040893555,-0.004261057823896408,-0.00532632227987051,-0.006391586735844612
1540821095947872000,-0.14365136623382568,-0.20590028166770935,9.768292427062988,0.0,-0.002130528911948204,-0.003195793367922306
1540821095949870000,-0.1340745985507965,-0.22026541829109192,9.768292427062988,-0.001065264455974102,-0.002130528911948204,-0.006391586735844612
1540821095951874000,-0.1388629823923111,-0.22026541829109192,9.763504028320312,-0.003195793367922306,-0.001065264455974102,-0.00532632227987051
1540821095953872000,-0.14843973517417908,-0.2250538021326065,9.725196838378906,-0.004261057823896408,-0.004261057823896408,-0.004261057823896408
1540821095955876000,-0.11492109298706055,-0.21068866550922394,9.81138801574707,-0.009587380103766918,-0.002130528911948204,-0.004261057823896408
1540821095957874000,-0.12928622961044312,-0.21068866550922394,9.753927230834961,-0.006391586735844612,-0.003195793367922306,-0.003195793367922306
1540821095959874000,-0.15801650285720825,-0.20590028166770935,9.739562034606934,-0.008522115647792816,-0.004261057823896408,-0.0
1540821095961883000,-0.12928622961044312,-0.20590028166770935,9.725196838378906,-0.011717909015715122,-0.006391586735844612,-0.003195793367922306
1540821095963874000,-0.12449784576892853,-0.2346305549144745,9.729985237121582,-0.007456851191818714,-0.006391586735844612,-0.00532632227987051
1540821095965873000,-0.14365136623382568,-0.25857245922088623,9.739562034606934,-0.006391586735844612,-0.004261057823896408,-0.006391586735844612
1540821095967874000,-0.12449784576892853,-0.21547704935073853,9.749138832092285,-0.002130528911948204,-0.002130528911948204,-0.00532632227987051
1540821095969873000,-0.10055595636367798,-0.20111191272735596,9.763504028320312,-0.002130528911948204,-0.003195793367922306,-0.004261057823896408
1540821095971874000,-0.14365136623382568,-0.19153514504432678,9.749138832092285,-0.007456851191818714,-0.002130528911948204,-0.00532632227987051
1540821095973871000,-0.1819583922624588,-0.24899569153785706,9.797022819519043,-0.004261057823896408,-0.00532632227987051,-0.003195793367922306
1540821095975872000,-0.12928622961044312,-0.20590028166770935,9.739562034606934,-0.00532632227987051,-0.004261057823896408,-0.003195793367922306
1540821095977870000,-0.14365136623382568,-0.20590028166770935,9.768292427062988,-0.007456851191818714,-0.003195793367922306,-0.004261057823896408
1540821095979872000,-0.08140243589878082,-0.25378406047821045,9.701254844665527,-0.009587380103766918,-0.003195793367922306,-0.004261057823896408
1540821095981872000,-0.11970946937799454,-0.21068866550922394,9.725196838378906,-0.006391586735844612,-0.003195793367922306,-0.006391586735844612
1540821095983873000,-0.11013270914554596,-0.2250538021326065,9.749138832092285,-0.004261057823896408,-0.002130528911948204,-0.00532632227987051
1540821095985879000,-0.14843973517417908,-0.21068866550922394,9.725196838378906,-0.004261057823896408,-0.00532632227987051,-0.00532632227987051
1540821095987878000,-0.10534433275461197,-0.19632352888584137,9.763504028320312,-0.006391586735844612,-0.001065264455974102,-0.002130528911948204
1540821095989874000,-0.10055595636367798,-0.17238163948059082,9.74435043334961,-0.00532632227987051,-0.003195793367922306,-0.002130528911948204
1540821095991875000,-0.10055595636367798,-0.2250538021326065,9.768292427062988,-0.003195793367922306,-0.003195793367922306,-0.001065264455974102
1540821095993873000,-0.12928622961044312,-0.20111191272735596,9.768292427062988,-0.003195793367922306,-0.004261057823896408,-0.004261057823896408
1540821095995874000,-0.10534433275461197,-0.21068866550922394,9.758715629577637,-0.003195793367922306,-0.004261057823896408,-0.00532632227987051
1540821095997876000,-0.16759325563907623,-0.22026541829109192,9.81138801574707,-0.007456851191818714,-0.004261057823896408,-0.004261057823896408
1540821095999875000,-0.1388629823923111,-0.24420730769634247,9.773080825805664,-0.008522115647792816,-0.001065264455974102,-0.0
1540821096001872000,-0.1388629823923111,-0.24420730769634247,9.768292427062988,-0.00532632227987051,-0.002130528911948204,-0.002130528911948204
1540821096003883000,-0.17238163948059082,-0.20590028166770935,9.706043243408203,-0.004261057823896408,-0.001065264455974102,-0.004261057823896408
1540821096005876000,-0.16280487179756165,-0.19632352888584137,9.773080825805664,-0.004261057823896408,-0.001065264455974102,-0.006391586735844612
1540821096007874000,-0.1388629823923111,-0.25378406047821045,9.801811218261719,-0.00532632227987051,-0.002130528911948204,-0.00532632227987051
1540821096009872000,-0.12928622961044312,-0.2250538021326065,9.763504028320312,-0.00532632227987051,-0.002130528911948204,-0.002130528911948204
1540821096011877000,-0.16280487179756165,-0.20590028166770935,9.715620040893555,-0.00532632227987051,-0.003195793367922306,-0.004261057823896408
1540821096013873000,-0.11970946937799454,-0.20590028166770935,9.74435043334961,-0.003195793367922306,-0.002130528911948204,-0.004261057823896408
1540821096015876000,-0.10534433275461197,-0.2346305549144745,9.763504028320312,-0.006391586735844612,-0.003195793367922306,-0.004261057823896408
1540821096017874000,-0.12928622961044312,-0.19153514504432678,9.801811218261719,-0.006391586735844612,-0.004261057823896408,-0.00532632227987051
1540821096019873000,-0.15801650285720825,-0.19632352888584137,9.706043243408203,-0.004261057823896408,-0.00532632227987051,-0.002130528911948204
