timestamp,cam_id,img_path,imu_start_ts,imu_end_ts,pos_x,pos_y,pos_z,ori_w,vel_x,vel_y,vel_z
1540821096092980343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096092980343.jpg,1.5408210959929802e+18,1.5408210960929802e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096092980343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096092980343.jpg,1.5408210959929802e+18,1.5408210960929802e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096126154343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096126154343.jpg,1.5408210960261542e+18,1.5408210961261542e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096126154343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096126154343.jpg,1.5408210960261542e+18,1.5408210961261542e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096159406020,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096159406020.jpg,1.540821096059406e+18,1.540821096159406e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096159406020,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096159406020.jpg,1.540821096059406e+18,1.540821096159406e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096192500447,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096192500447.jpg,1.5408210960925005e+18,1.5408210961925005e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096192500447,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096192500447.jpg,1.5408210960925005e+18,1.5408210961925005e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096225673447,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096225673447.jpg,1.5408210961256735e+18,1.5408210962256735e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096225673447,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096225673447.jpg,1.5408210961256735e+18,1.5408210962256735e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096258845760,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096258845760.jpg,1.5408210961588457e+18,1.5408210962588457e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096258845760,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096258845760.jpg,1.5408210961588457e+18,1.5408210962588457e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096292097707,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096292097707.jpg,1.5408210961920978e+18,1.5408210962920978e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096292097707,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096292097707.jpg,1.5408210961920978e+18,1.5408210962920978e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096325263395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096325263395.jpg,1.5408210962252634e+18,1.5408210963252634e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096325263395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096325263395.jpg,1.5408210962252634e+18,1.5408210963252634e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096358364500,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096358364500.jpg,1.5408210962583644e+18,1.5408210963583644e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096358364500,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096358364500.jpg,1.5408210962583644e+18,1.5408210963583644e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096391615604,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096391615604.jpg,1.5408210962916155e+18,1.5408210963916155e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096391615604,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096391615604.jpg,1.5408210962916155e+18,1.5408210963916155e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096424712916,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096424712916.jpg,1.540821096324713e+18,1.540821096424713e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096424712916,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096424712916.jpg,1.540821096324713e+18,1.540821096424713e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096457885760,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096457885760.jpg,1.5408210963578857e+18,1.5408210964578857e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096457885760,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096457885760.jpg,1.5408210963578857e+18,1.5408210964578857e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096491058812,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096491058812.jpg,1.5408210963910587e+18,1.5408210964910587e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096491058812,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096491058812.jpg,1.5408210963910587e+18,1.5408210964910587e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096524230020,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096524230020.jpg,1.5408210964242301e+18,1.5408210965242301e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096524230020,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096524230020.jpg,1.5408210964242301e+18,1.5408210965242301e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096557504395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096557504395.jpg,1.5408210964575045e+18,1.5408210965575045e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096557504395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096557504395.jpg,1.5408210964575045e+18,1.5408210965575045e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096590579343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096590579343.jpg,1.5408210964905795e+18,1.5408210965905795e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096590579343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096590579343.jpg,1.5408210964905795e+18,1.5408210965905795e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096623753072,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096623753072.jpg,1.540821096523753e+18,1.540821096623753e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096623753072,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096623753072.jpg,1.540821096523753e+18,1.540821096623753e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096656926020,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096656926020.jpg,1.540821096556926e+18,1.540821096656926e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096656926020,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096656926020.jpg,1.540821096556926e+18,1.540821096656926e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096690193604,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096690193604.jpg,1.5408210965901937e+18,1.5408210966901937e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096690193604,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096690193604.jpg,1.5408210965901937e+18,1.5408210966901937e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096723273333,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096723273333.jpg,1.5408210966232732e+18,1.5408210967232732e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096723273333,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096723273333.jpg,1.5408210966232732e+18,1.5408210967232732e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096756444343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096756444343.jpg,1.5408210966564444e+18,1.5408210967564444e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096756444343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096756444343.jpg,1.5408210966564444e+18,1.5408210967564444e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096789615395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096789615395.jpg,1.5408210966896154e+18,1.5408210967896154e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096789615395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096789615395.jpg,1.5408210966896154e+18,1.5408210967896154e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096822788343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096822788343.jpg,1.5408210967227884e+18,1.5408210968227884e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096822788343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096822788343.jpg,1.5408210967227884e+18,1.5408210968227884e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096855963395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096855963395.jpg,1.5408210967559634e+18,1.5408210968559634e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096855963395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096855963395.jpg,1.5408210967559634e+18,1.5408210968559634e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096889137343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096889137343.jpg,1.5408210967891374e+18,1.5408210968891374e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096889137343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096889137343.jpg,1.5408210967891374e+18,1.5408210968891374e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096922308499,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096922308499.jpg,1.5408210968223086e+18,1.5408210969223086e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096922308499,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096922308499.jpg,1.5408210968223086e+18,1.5408210969223086e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096955519551,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096955519551.jpg,1.5408210968555195e+18,1.5408210969555195e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096955519551,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096955519551.jpg,1.5408210968555195e+18,1.5408210969555195e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096988653395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096988653395.jpg,1.5408210968886533e+18,1.5408210969886533e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821096988653395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821096988653395.jpg,1.5408210968886533e+18,1.5408210969886533e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097021825448,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097021825448.jpg,1.5408210969218255e+18,1.5408210970218255e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097021825448,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097021825448.jpg,1.5408210969218255e+18,1.5408210970218255e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097055040395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097055040395.jpg,1.5408210969550405e+18,1.5408210970550405e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097055040395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097055040395.jpg,1.5408210969550405e+18,1.5408210970550405e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097088172395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097088172395.jpg,1.5408210969881723e+18,1.5408210970881723e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097088172395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097088172395.jpg,1.5408210969881723e+18,1.5408210970881723e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097121343343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097121343343.jpg,1.5408210970213432e+18,1.5408210971213432e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097121343343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097121343343.jpg,1.5408210970213432e+18,1.5408210971213432e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097154516291,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097154516291.jpg,1.5408210970545162e+18,1.5408210971545162e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097154516291,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097154516291.jpg,1.5408210970545162e+18,1.5408210971545162e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097187764687,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097187764687.jpg,1.5408210970877647e+18,1.5408210971877647e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097187764687,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097187764687.jpg,1.5408210970877647e+18,1.5408210971877647e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097220907395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097220907395.jpg,1.5408210971209075e+18,1.5408210972209075e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097220907395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097220907395.jpg,1.5408210971209075e+18,1.5408210972209075e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097254036343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097254036343.jpg,1.5408210971540362e+18,1.5408210972540362e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097254036343,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097254036343.jpg,1.5408210971540362e+18,1.5408210972540362e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097287336395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097287336395.jpg,1.5408210971873364e+18,1.5408210972873364e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097287336395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097287336395.jpg,1.5408210971873364e+18,1.5408210972873364e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097320382500,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097320382500.jpg,1.5408210972203825e+18,1.5408210973203825e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097320382500,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097320382500.jpg,1.5408210972203825e+18,1.5408210973203825e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097353596395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097353596395.jpg,1.5408210972535964e+18,1.5408210973535964e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097353596395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097353596395.jpg,1.5408210972535964e+18,1.5408210973535964e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097386728395,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097386728395.jpg,1.5408210972867284e+18,1.5408210973867284e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097386728395,1,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097386728395.jpg,1.5408210972867284e+18,1.5408210973867284e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
1540821097419948343,0,/Users/uni/dl_project_workspace/drone-vision-transformer/data/images/frame_1540821097419948343.jpg,1.5408210973199483e+18,1.5408210974199483e+18,7.48160832414619,-0.00592294838029983,-0.907925948444432,-0.45503162538919,0.0,0.0,0.0
